rank,data,discretized_data,our u,our weights,std_our weights
3059,13954783.0,172718349191.0,-3129.5,0.0,0.0
3060,13955110.0,172722396470.0,-3128.5,0.0,0.0
3061,13960958.0,172794777166.0,-3127.5,0.0,0.0
3062,13964606.0,172839928462.0,-3126.5,0.0,0.0
3063,13976733.0,172990024341.0,-3125.5,0.0,0.0
3064,13980520.0,173036896040.0,-3124.5,0.0,0.0
3065,13982497.0,173061365369.0,-3123.5,0.0,0.0
3066,13984511.0,173086292647.0,-3122.5,0.0,0.0
3067,13985620.0,173100018740.0,-3121.5,0.0,0.0
3068,13987338.0,173121282426.0,-3120.5,0.0,0.0
3069,13991786.0,173176335322.0,-3119.5,0.0,0.0
3070,13993989.0,173203601853.0,-3118.5,0.0,0.0
3071,14018521.0,173507234417.0,-3117.5,0.0,0.0
3072,14019428.0,173518460356.0,-3116.5,0.0,0.0
3073,14020323.0,173529537771.0,-3115.5,0.0,0.0
3074,14020719.0,173534439063.0,-3114.5,0.0,0.0
3075,14022120.0,173551779240.0,-3113.5,0.0,0.0
3076,14024837.0,173585407549.0,-3112.5,0.0,0.0
3077,14026949.0,173611547773.0,-3111.5,0.0,0.0
3078,14027784.0,173621882568.0,-3110.5,0.0,0.0
3079,14037858.0,173746568466.0,-3109.5,0.0,0.0
3080,14041908.0,173796695316.0,-3108.5,0.0,0.0
3081,14049096.0,173885661192.0,-3107.5,0.0,0.0
3082,14053804.0,173943932108.0,-3106.5,0.0,0.0
3083,14055322.0,173962720394.0,-3105.5,0.0,0.0
3084,14062887.0,174056352399.0,-3104.5,0.0,0.0
3085,14067008.0,174107358016.0,-3103.5,0.0,0.0
3086,14072431.0,174174478487.0,-3102.5,0.0,0.0
3087,14072824.0,174179342648.0,-3101.5,0.0,0.0
3088,14073463.0,174187251551.0,-3100.5,0.0,0.0
3089,14074871.0,174204678367.0,-3099.5,0.0,0.0
3090,14082803.0,174302852731.0,-3098.5,0.0,0.0
3091,14085537.0,174336691449.0,-3097.5,0.0,0.0
3092,14086307.0,174346221739.0,-3096.5,0.0,0.0
3093,14096045.0,174466748965.0,-3095.5,0.0,0.0
3094,14096158.0,174468147566.0,-3094.5,0.0,0.0
3095,14096813.0,174476254501.0,-3093.5,0.0,0.0
3096,14098344.0,174495203688.0,-3092.5,0.0,0.0
3097,14101252.0,174531196004.0,-3091.5,0.0,0.0
3098,14103294.0,174556469838.0,-3090.5,0.0,0.0
3099,14112622.0,174671922494.0,-3089.5,0.0,0.0
3100,14118381.0,174743201637.0,-3088.5,0.0,0.0
3101,14119391.0,174755702407.0,-3087.5,0.0,0.0
3102,14134445.0,174942025765.0,-3086.5,0.0,0.0
3103,14142501.0,175041734877.0,-3085.5,0.0,0.0
3104,14142607.0,175043046839.0,-3084.5,0.0,0.0
3105,14161637.0,175278581149.0,-3083.5,0.0,0.0
3106,14179159.0,175495450943.0,-3082.5,0.0,0.0
3107,14194736.0,175688247472.0,-3081.5,0.0,0.0
3108,14203186.0,175792833122.0,-3080.5,0.0,0.0
3109,14215787.0,175948795699.0,-3079.5,0.0,0.0
3110,14218905.0,175987387185.0,-3078.5,0.0,0.0
3111,14223522.0,176044531794.0,-3077.5,0.0,0.0
3112,14232280.0,176152929560.0,-3076.5,0.0,0.0
3113,14245700.0,176319028900.0,-3075.5,0.0,0.0
3114,14249635.0,176367732395.0,-3074.5,0.0,0.0
3115,14256194.0,176448913138.0,-3073.5,0.0,0.0
3116,14272211.0,176647155547.0,-3072.5,0.0,0.0
3117,14289525.0,176861450925.0,-3071.5,0.0,0.0
3118,14295110.0,176930576470.0,-3070.5,0.0,0.0
3119,14299067.0,176979552259.0,-3069.5,0.0,0.0
3120,14299757.0,176988092389.0,-3068.5,0.0,0.0
3121,14304984.0,177052786968.0,-3067.5,0.0,0.0
3122,14313413.0,177157112701.0,-3066.5,0.0,0.0
3123,14314767.0,177173871159.0,-3065.5,0.0,0.0
3124,14326032.0,177313298064.0,-3064.5,0.0,0.0
3125,14338628.0,177469198756.0,-3063.5,0.0,0.0
3126,14340895.0,177497257415.0,-3062.5,0.0,0.0
3127,14347057.0,177573524489.0,-3061.5,0.0,0.0
3128,14348969.0,177597189313.0,-3060.5,0.0,0.0
3129,14350410.0,177615024570.0,-3059.5,0.0,0.0
3130,14361962.0,177758003674.0,-3058.5,0.0,0.0
3131,14370941.0,177869136757.0,-3057.5,0.0,0.0
3132,14384470.0,178036585190.0,-3056.5,0.0,0.0
3133,14418113.0,178452984601.0,-3055.5,0.0,0.0
3134,14423823.0,178523657271.0,-3054.5,0.0,0.0
3135,14465074.0,179034220898.0,-3053.5,0.0,0.0
3136,14468949.0,179082181773.0,-3052.5,0.0,0.0
3137,14486589.0,179300512053.0,-3051.5,0.0,0.0
3138,14486865.0,179303928105.0,-3050.5,0.0,0.0
3139,14509389.0,179582707653.0,-3049.5,0.0,0.0
3140,14511039.0,179603129703.0,-3048.5,0.0,0.0
3141,14520040.0,179714535080.0,-3047.5,0.0,0.0
3142,14543080.0,179999701160.0,-3046.5,0.0,0.0
3143,14569282.0,180324003314.0,-3045.5,0.0,0.0
3144,14580804.0,180466611108.0,-3044.5,0.0,0.0
3145,14582028.0,180481760556.0,-3043.5,0.0,0.0
3146,14582673.0,180489743721.0,-3042.5,0.0,0.0
3147,14588780.0,180565330060.0,-3041.5,0.0,0.0
3148,14599338.0,180696006426.0,-3040.5,0.0,0.0
3149,14602992.0,180741231984.0,-3039.5,0.0,0.0
3150,14609607.0,180823105839.0,-3038.5,0.0,0.0
3151,14625779.0,181023266683.0,-3037.5,0.0,0.0
3152,14645610.0,181268714970.0,-3036.5,0.0,0.0
3153,14649995.0,181322988115.0,-3035.5,0.0,0.0
3154,14650749.0,181332320373.0,-3034.5,0.0,0.0
3155,14651338.0,181339610426.0,-3033.5,0.0,0.0
3156,14657614.0,181417288478.0,-3032.5,0.0,0.0
3157,14662526.0,181478084302.0,-3031.5,0.0,0.0
3158,14688678.0,181801767606.0,-3030.5,0.0,0.0
3159,14702512.0,181972991024.0,-3029.5,0.0,0.0
3160,14704362.0,181995888474.0,-3028.5,0.0,0.0
3161,14706826.0,182026385402.0,-3027.5,0.0,0.0
3162,14730917.0,182324559709.0,-3026.5,0.0,0.0
3163,14731248.0,182328656496.0,-3025.5,0.0,0.0
3164,14734303.0,182366468231.0,-3024.5,0.0,0.0
3165,14738013.0,182412386901.0,-3023.5,0.0,0.0
3166,14743120.0,182475596240.0,-3022.5,0.0,0.0
3167,14755688.0,182631150376.0,-3021.5,0.0,0.0
3168,14766585.0,182766022545.0,-3020.5,0.0,0.0
3169,14770127.0,182809861879.0,-3019.5,0.0,0.0
3170,14785647.0,183001952919.0,-3018.5,0.0,0.0
3171,14787014.0,183018872278.0,-3017.5,0.0,0.0
3172,14793712.0,183101773424.0,-3016.5,0.0,0.0
3173,14807650.0,183274284050.0,-3015.5,0.0,0.0
3174,14813021.0,183340760917.0,-3014.5,0.0,0.0
3175,14819440.0,183420208880.0,-3013.5,0.0,0.0
3176,14838603.0,183657389331.0,-3012.5,0.0,0.0
3177,14859839.0,183920227303.0,-3011.5,0.0,0.0
3178,14874149.0,184097342173.0,-3010.5,0.0,0.0
3179,14877095.0,184133804815.0,-3009.5,0.0,0.0
3180,14902326.0,184446088902.0,-3008.5,0.0,0.0
3181,14914841.0,184600987057.0,-3007.5,0.0,0.0
3182,14948192.0,185013772384.0,-3006.5,0.0,0.0
3183,14964262.0,185212670774.0,-3005.5,0.0,0.0
3184,14966876.0,185245024252.0,-3004.5,0.0,0.0
3185,14971431.0,185301401487.0,-3003.5,0.0,0.0
3186,14971450.0,185301636650.0,-3002.5,0.0,0.0
3187,14977381.0,185375044637.0,-3001.5,0.0,0.0
3188,14979948.0,185406816396.0,-3000.5,0.0,0.0
3189,14994130.0,185582347010.0,-2999.5,0.0,0.0
3190,15009057.0,185767098489.0,-2998.5,0.0,0.0
3191,15025275.0,185967828675.0,-2997.5,0.0,0.0
3192,15028245.0,186004588365.0,-2996.5,0.0,0.0
3193,15028726.0,186010541702.0,-2995.5,0.0,0.0
3194,15031668.0,186046954836.0,-2994.5,0.0,0.0
3195,15033882.0,186074357514.0,-2993.5,0.0,0.0
3196,15049219.0,186264183563.0,-2992.5,0.0,0.0
3197,15062064.0,186423166128.0,-2991.5,0.0,0.0
3198,15070280.0,186524855560.0,-2990.5,0.0,0.0
3199,15080118.0,186646620486.0,-2989.5,0.0,0.0
3200,15084312.0,186698529624.0,-2988.5,0.0,0.0
3201,15094612.0,186826012724.0,-2987.5,0.0,0.0
3202,15114385.0,187070743145.0,-2986.5,0.0,0.0
3203,15126341.0,187218722557.0,-2985.5,0.0,0.0
3204,15132626.0,187296512002.0,-2984.5,0.0,0.0
3205,15155924.0,187584871348.0,-2983.5,0.0,0.0
3206,15159784.0,187632646568.0,-2982.5,0.0,0.0
3207,15160740.0,187644478980.0,-2981.5,0.0,0.0
3208,15166807.0,187719570239.0,-2980.5,4.40161335e-316,0.0
3209,15174005.0,187808659885.0,-2979.5,1.09593935e-315,0.0
3210,15191927.0,188030480479.0,-2978.5,4.38816024e-316,0.0
3211,15199103.0,188119297831.0,-2977.5,4.56182767e-316,0.0
3212,15206563.0,188211630251.0,-2976.5,4.7599553e-316,0.0
3213,15214347.0,188307972819.0,-2975.5,3.0575252e-317,0.0
3214,15214597.0,188311067069.0,-2974.5,1.001033767e-315,0.0
3215,15222782.0,188412372814.0,-2973.5,1.31993365e-315,0.0
3216,15229977.0,188501425329.0,-2972.5,2.549486854e-315,0.0
3217,15240400.0,188630430800.0,-2971.5,5.119214525e-315,0.0
3218,15257143.0,188837658911.0,-2970.5,2.134274925e-315,0.0
3219,15262960.0,188909655920.0,-2969.5,4.967867025e-315,0.0
3220,15273115.0,189035344355.0,-2968.5,1.05790374e-316,0.0
3221,15273288.0,189037485576.0,-2967.5,7.86212043e-316,0.0
3222,15274277.0,189049726429.0,-2966.5,1.110040657e-314,5e-324
3223,15284955.0,189181888035.0,-2965.5,7.205425153e-315,5e-324
3224,15290566.0,189251335382.0,-2964.5,1.925042357e-314,1e-323
3225,15301809.0,189390489993.0,-2963.5,3.14619348e-315,0.0
3226,15303279.0,189408684183.0,-2962.5,3.566572628e-314,1.5e-323
3227,15316240.0,189569102480.0,-2961.5,1.171484684e-314,5e-324
3228,15319543.0,189609983711.0,-2960.5,1.67858136e-315,0.0
3229,15319909.0,189614513693.0,-2959.5,1.35918493626e-313,5.4e-323
3230,15343062.0,189901078374.0,-2958.5,7.580932059e-314,3e-323
3231,15353141.0,190025826157.0,-2957.5,1.2967074653e-313,5.4e-323
3232,15366562.0,190191937874.0,-2956.5,6.4078758068e-314,2.5e-323
3233,15371724.0,190255827948.0,-2955.5,4.8201647068e-313,1.93e-322
3234,15401925.0,190629625725.0,-2954.5,8.175730791e-314,3.5e-323
3235,15405916.0,190679022332.0,-2953.5,2.48799390605e-313,1e-322
3236,15415356.0,190795861212.0,-2952.5,8.3018842826e-314,3.5e-323
3237,15417811.0,190826246747.0,-2951.5,9.8187225588e-313,3.95e-322
3238,15440426.0,191106152602.0,-2950.5,6.8649104005e-313,2.77e-322
3239,15452749.0,191258674373.0,-2949.5,2.9255196542e-313,1.2e-322
3240,15456838.0,191309283926.0,-2948.5,1.21044428245e-313,5e-323
3241,15458155.0,191325584435.0,-2947.5,5.4525459276e-314,2e-323
3242,15458617.0,191331302609.0,-2946.5,4.67760893737e-312,1.88e-321
3243,15489486.0,191713368222.0,-2945.5,2.77190652813e-313,1.14e-322
3244,15490911.0,191731005447.0,-2944.5,1.0266772309e-313,4e-323
3245,15491322.0,191736092394.0,-2943.5,6.7739104995e-313,2.7e-322
3246,15493434.0,191762232618.0,-2942.5,2.7182010971e-313,1.1e-322
3247,15494094.0,191770401438.0,-2941.5,6.205814970117e-312,2.5e-321
3248,15505829.0,191915645533.0,-2940.5,1.42389488984e-312,5.73e-322
3249,15507926.0,191941600102.0,-2939.5,5.463224517946e-312,2.2e-321
3250,15514192.0,192019154384.0,-2938.5,3.76166597614e-313,1.53e-322
3251,15514528.0,192023313056.0,-2937.5,1.370479055396e-311,5.52e-321
3252,15524062.0,192141315374.0,-2936.5,1.0605591700266e-310,4.271e-320
3253,15581521.0,192852485417.0,-2935.5,7.3944315798e-313,2.96e-322
3254,15581833.0,192856347041.0,-2934.5,2.855087908995e-311,1.1497e-320
3255,15591215.0,192972468055.0,-2933.5,3.031061145246e-311,1.221e-320
3256,15598972.0,193068476444.0,-2932.5,1.37590454039047e-310,5.541e-320
3257,15626395.0,193407890915.0,-2931.5,3.2965705289586e-311,1.3276e-320
3258,15631512.0,193471224024.0,-2930.5,8.603083540953e-312,3.463e-321
3259,15632552.0,193484096104.0,-2929.5,7.545670182829e-311,3.039e-320
3260,15639656.0,193572022312.0,-2928.5,1.7305917302172e-310,6.97e-320
3261,15652345.0,193729074065.0,-2927.5,3.215769044414e-310,1.2951e-319
3262,15670708.0,193956352916.0,-2926.5,1.22212178467464e-310,4.922e-320
3263,15676143.0,194023621911.0,-2925.5,5.73817257749803e-310,2.3109e-319
3264,15696017.0,194269602409.0,-2924.5,3.4203928901136e-310,1.3775e-319
3265,15705243.0,194383792611.0,-2923.5,6.27933296232836e-310,2.52888e-319
3266,15718434.0,194547057618.0,-2922.5,1.12681467051611e-309,4.538e-319
3267,15736869.0,194775227613.0,-2921.5,1.6348289986279e-310,6.584e-320
3268,15738952.0,194801008904.0,-2920.5,4.58429614205795e-310,1.8462e-319
3269,15743501.0,194857311877.0,-2919.5,4.48108291610586e-310,1.80467e-319
3270,15746964.0,194900173428.0,-2918.5,2.287406676122156e-309,9.212e-319
3271,15760731.0,195070567587.0,-2917.5,2.202122478227514e-309,8.86853e-319
3272,15771053.0,195198322981.0,-2916.5,1.7477205150041e-310,7.0385e-320
3273,15771691.0,195206219507.0,-2915.5,6.646526952093857e-309,2.67673e-318
3274,15790587.0,195440095299.0,-2914.5,4.57517781047704e-310,1.8425e-319
3275,15791600.0,195452633200.0,-2913.5,1.0614954527465224e-308,4.27492e-318
3276,15809904.0,195679181808.0,-2912.5,1.254195354747452e-308,5.05097e-318
3277,15826747.0,195887647619.0,-2911.5,4.031066650956274e-309,1.623416e-318
3278,15830963.0,195939829051.0,-2910.5,1.320025315996773e-308,5.316087e-318
3279,15841715.0,196072906555.0,-2909.5,1.0355376215007216e-308,4.17038e-318
3280,15848284.0,196154211068.0,-2908.5,9.00336815407659e-309,3.625893e-318
3281,15852732.0,196209263964.0,-2907.5,4.95378046259258e-309,1.995017e-318
3282,15854638.0,196232854526.0,-2906.5,2.412824749370306e-309,9.7171e-319
3283,15855361.0,196241803097.0,-2905.5,1.518211402958703e-308,6.114235e-318
3284,15858904.0,196285654808.0,-2904.5,7.465356522402074e-308,3.0064937e-317
3285,15872472.0,196453585944.0,-2903.5,3.53529484420632e-308,1.4237554e-317
3286,15877476.0,196515520452.0,-2902.5,3.0562084423004466e-308,1.230815e-317
3287,15880845.0,196557218565.0,-2901.5,1.57249527020122e-309,6.33283e-319
3288,15880980.0,196558889460.0,-2900.5,1.9144285863047e-309,7.7099e-319
3289,15881108.0,196560473716.0,-2899.5,5.377257731575308e-308,2.165562e-317
3290,15883908.0,196595129316.0,-2898.5,1.6524033245717372e-307,6.6546596e-317
3291,15890609.0,196678067593.0,-2897.5,3.878066391925132e-307,1.5617985e-316
3292,15902857.0,196829661089.0,-2896.5,3.764737237577413e-308,1.516158e-317
3293,15903783.0,196841122191.0,-2895.5,8.09463150017961e-307,3.25991934e-316
3294,15919289.0,197033039953.0,-2894.5,8.928431033902248e-308,3.595712e-317
3295,15920621.0,197049526117.0,-2893.5,1.571181588697057e-306,6.32755826e-316
3296,15938876.0,197275468252.0,-2892.5,1.249915833600976e-306,5.03373724e-316
3297,15950186.0,197415452122.0,-2891.5,3.8370589577616506e-307,1.5452838e-316
3298,15952890.0,197448919530.0,-2890.5,8.51636200524425e-307,3.4297612e-316
3299,15957564.0,197506769628.0,-2889.5,6.172061999919838e-306,2.485650435e-315
3300,15983945.0,197833287265.0,-2888.5,6.765506524068169e-306,2.724646035e-315
3301,16006466.0,198112029682.0,-2887.5,1.329697181133999e-305,5.35503755e-315
3302,16040938.0,198538689626.0,-2886.5,1.5125672731137183e-305,6.091503137e-315
3303,16071477.0,198916670829.0,-2885.5,1.1555491841688121e-306,4.65369814e-316
3304,16073294.0,198939159838.0,-2884.5,4.888958903553104e-306,1.968911336e-315
3305,16079281.0,199013260937.0,-2883.5,6.767210877081775e-306,2.72533242e-315
3306,16085735.0,199093142095.0,-2882.5,5.6371206536549606e-306,2.270215595e-315
3307,16089922.0,199144964594.0,-2881.5,7.0359444036632634e-307,2.8335584e-316
3308,16090329.0,199150002033.0,-2880.5,5.4383567664592675e-306,2.19016819e-315
3309,16092779.0,199180325683.0,-2879.5,1.1486303225311324e-306,4.62583407e-316
3310,16093182.0,199185313614.0,-2878.5,3.9495788445880015e-305,1.590598471e-314
3311,16103974.0,199318886198.0,-2877.5,4.990533652914291e-306,2.00981814e-315
3312,16105036.0,199332030572.0,-2876.5,1.1428153548679357e-305,4.60241567e-315
3313,16106930.0,199355472610.0,-2875.5,7.368010391187263e-305,2.9672900637e-314
3314,16116440.0,199473177880.0,-2874.5,5.172055191720804e-305,2.082921598e-314
3315,16121639.0,199537525903.0,-2873.5,3.0504889932029402e-304,1.2285115246e-313
3316,16145520.0,199833101040.0,-2872.5,2.9288631019782024e-304,1.1795296042e-313
3317,16163377.0,200054117129.0,-2871.5,1.24213546809755e-304,5.0024036835e-314
3318,16169275.0,200127116675.0,-2870.5,5.323205524559245e-304,2.1437937817e-313
3319,16188960.0,200370757920.0,-2869.5,7.010827223431822e-304,2.82344308086e-313
3320,16209151.0,200620661927.0,-2868.5,5.24760961235005e-305,2.113349335e-314
3321,16210328.0,200635229656.0,-2867.5,5.8158023267670995e-304,2.342175369e-313
3322,16220487.0,200760967599.0,-2866.5,1.792115509266393e-304,7.217316835e-314
3323,16222925.0,200791142725.0,-2865.5,1.7971969402637143e-303,7.23778108367e-313
3324,16241966.0,201026813182.0,-2864.5,1.027115409486298e-303,4.136461795e-313
3325,16250441.0,201131708257.0,-2863.5,3.8872779286685395e-304,1.56550826615e-313
3326,16252939.0,201162626003.0,-2862.5,8.079495183291607e-303,3.253823556747e-312
3327,16293374.0,201663089998.0,-2861.5,6.15503670811781e-304,2.4787939072e-313
3328,16295773.0,201692782421.0,-2860.5,2.08139085200972e-303,8.38230413094e-313
3329,16302091.0,201770980307.0,-2859.5,1.6816646620201792e-302,6.77250244934e-312
3330,16341846.0,202263027942.0,-2858.5,3.179067761420093e-303,1.28029355002e-312
3331,16347699.0,202335470523.0,-2857.5,1.0818391090849952e-302,4.35684841428e-312
3332,16363211.0,202527462547.0,-2856.5,9.653554719138723e-303,3.887738409257e-312
3333,16373991.0,202660886607.0,-2855.5,2.0959510813285258e-302,8.440941974095e-312
3334,16392219.0,202886494563.0,-2854.5,3.55290472563726e-302,1.430847451344e-311
3335,16416283.0,203184334691.0,-2853.5,2.528410087699594e-302,1.0182567249357e-311
3336,16429620.0,203349406740.0,-2852.5,6.224589214858767e-302,2.506804516731e-311
3337,16455191.0,203665899007.0,-2851.5,6.051518831900935e-302,2.4371045569846e-311
3338,16474552.0,203905530104.0,-2850.5,1.3521075430703277e-302,5.445289928505e-312
3339,16477921.0,203947228217.0,-2849.5,5.960800415943911e-302,2.400569883447e-311
3340,16489488.0,204090392976.0,-2848.5,9.355697259817749e-302,3.767783437354e-311
3341,16503627.0,204265391379.0,-2847.5,5.3611806978646463e-303,2.15908737501e-312
3342,16504258.0,204273201266.0,-2846.5,7.632283738110875e-302,3.073719837125e-311
3343,16511254.0,204359790758.0,-2845.5,1.7636161092978207e-302,7.10254231398e-312
3344,16512513.0,204375373401.0,-2844.5,1.3542200660457915e-301,5.4537976098205e-311
3345,16520042.0,204468559834.0,-2843.5,2.9508997986616682e-301,1.18840435703722e-310
3346,16532819.0,204626700763.0,-2842.5,1.3433753977004652e-302,5.410123300314e-312
3347,16533272.0,204632307544.0,-2841.5,5.749760516001332e-303,2.31557860834e-312
3348,16533423.0,204634176471.0,-2840.5,8.803179454082919e-301,3.5452700982112e-310
3349,16551428.0,204857024356.0,-2839.5,2.1458141670536176e-301,8.641753632825e-311
3350,16554846.0,204899328942.0,-2838.5,1.8370413787138412e-300,7.39824503533234e-310
3351,16577635.0,205181388395.0,-2837.5,4.906204342102174e-301,1.97585652325895e-310
3352,16582375.0,205240055375.0,-2836.5,1.821992931294872e-300,7.3376410104601e-310
3353,16596084.0,205409731668.0,-2835.5,2.462526217041337e-301,9.9172357088423e-311
3354,16597527.0,205427591679.0,-2834.5,7.125883029322316e-301,2.86977905641696e-310
3355,16600779.0,205467841683.0,-2833.5,2.4500795933441903e-300,9.8671099070824e-310
3356,16609487.0,205575620599.0,-2832.5,1.928836048392032e-300,7.7679261253098e-310
3357,16614826.0,205641701402.0,-2831.5,5.176940914041862e-300,2.08488920605229e-309
3358,16625986.0,205779828722.0,-2830.5,2.2310229125769323e-299,8.984911487535997e-309
3359,16663442.0,206243421634.0,-2829.5,1.690699484792791e-299,6.808888038419965e-309
3360,16685548.0,206517027596.0,-2828.5,4.939669133080481e-301,1.98933366789937e-310
3361,16686051.0,206523253227.0,-2827.5,1.5434228066579653e-299,6.21576642153289e-309
3362,16698291.0,206674747707.0,-2826.5,3.5123414772267516e-299,1.4145115726504486e-308
3363,16719984.0,206943241968.0,-2825.5,3.976884735033869e-299,1.601595265516137e-308
3364,16739113.0,207180001601.0,-2824.5,3.0271741876782865e-299,1.219122043987757e-308
3365,16750453.0,207320356781.0,-2823.5,4.109766621398822e-300,1.65511026890563e-309
3366,16751652.0,207335196804.0,-2822.5,4.7590229696843736e-299,1.916582743669619e-308
3367,16762465.0,207469029305.0,-2821.5,1.9197327121374e-299,7.731264614561495e-309
3368,16765862.0,207511073974.0,-2820.5,1.258252876898645e-299,5.06731269506046e-309
3369,16767596.0,207532535692.0,-2819.5,3.3980379331685337e-299,1.3684785525373327e-308
3370,16771243.0,207577674611.0,-2818.5,4.249272500708953e-298,1.711292927117088e-307
3371,16806761.0,208017280897.0,-2817.5,4.293752927890599e-298,1.7292063559259952e-307
3372,16834712.0,208363230424.0,-2816.5,1.1846734314224162e-298,4.770989066477781e-308
3373,16840718.0,208437566686.0,-2815.5,5.305285669768904e-298,2.1365769885307275e-307
3374,16861665.0,208696827705.0,-2814.5,5.187059731809887e-299,2.088964318033061e-308
3375,16863260.0,208716569020.0,-2813.5,1.8661413534988785e-298,7.515438227862607e-308
3376,16867729.0,208771881833.0,-2812.5,5.866843631547869e-298,2.362731034428772e-307
3377,16878671.0,208907310967.0,-2811.5,1.673932091918249e-297,6.7413613716137995e-307
3378,16902985.0,209208245345.0,-2810.5,2.7460751695862033e-297,1.1059161337054013e-306
3379,16934049.0,209592724473.0,-2809.5,2.5425920367949003e-298,1.0239681659355568e-307
3380,16936289.0,209620448953.0,-2808.5,3.07090810204145e-298,1.2367348326033002e-307
3381,16938396.0,209646527292.0,-2807.5,7.48781853715947e-297,3.0155399306679774e-306
3382,16978407.0,210141743439.0,-2806.5,7.603017680089358e-298,3.0619336318186988e-307
3383,16981571.0,210180904267.0,-2805.5,1.1773894257399971e-296,4.7416544747251347e-306
3384,17019730.0,210653198210.0,-2804.5,1.381889264023564e-297,5.5652286907653356e-307
3385,17023218.0,210696369186.0,-2803.5,4.923296650942742e-297,1.9827400420782362e-306
3386,17032896.0,210816153792.0,-2802.5,1.358845174779363e-296,5.472424129681346e-306
3387,17053699.0,211073632523.0,-2801.5,7.582039775759358e-298,3.053485282295415e-307
3388,17054603.0,211084821331.0,-2800.5,9.108753076951816e-297,3.6683325705383636e-306
3389,17063061.0,211189505997.0,-2799.5,1.4479482104571814e-296,5.831265307117419e-306
3390,17073532.0,211319105564.0,-2798.5,9.466821627065828e-296,3.812536120000288e-305
3391,17126849.0,211979010073.0,-2797.5,1.042999793137667e-295,4.2004323532634926e-305
3392,17172597.0,212545233069.0,-2796.5,5.381484794799008e-296,2.1672643647097726e-305
3393,17190980.0,212772759460.0,-2795.5,1.1406720609683199e-295,4.593784064847523e-305
3394,17221326.0,213148351902.0,-2794.5,4.782586126446888e-296,1.9260722418134812e-305
3395,17231235.0,213270995595.0,-2793.5,9.589172192136799e-296,3.8618098854742133e-305
3396,17246708.0,213462504916.0,-2792.5,2.074935157200609e-295,8.356305363215851e-305
3397,17272783.0,213785235191.0,-2791.5,4.6088030357417625e-295,1.856085256058482e-304
3398,17317889.0,214343512153.0,-2790.5,5.873737686187425e-296,2.365507450142723e-305
3399,17322366.0,214398923982.0,-2789.5,4.4793955167247336e-296,1.8039694710687772e-305
3400,17325025.0,214431834425.0,-2788.5,6.56281664018077e-296,2.643017527455325e-305
3401,17328059.0,214469386243.0,-2787.5,1.943391006172061e-295,7.826542738622538e-305
3402,17335056.0,214555988112.0,-2786.5,1.4928671412027721e-295,6.012165563492519e-305
3403,17339242.0,214607798234.0,-2785.5,3.493061563546791e-295,1.4067470482735252e-304
3404,17346870.0,214702209990.0,-2784.5,7.114666483842966e-296,2.865261860839975e-305
3405,17348080.0,214717186160.0,-2783.5,9.494789158158634e-295,3.823799374625653e-304
3406,17360656.0,214872839312.0,-2782.5,6.258639528224987e-295,2.5205174665168968e-304
3407,17367112.0,214952745224.0,-2781.5,4.543420172345915e-295,1.829753870705975e-304
3408,17370762.0,214997921274.0,-2780.5,3.9126866758906073e-295,1.5757410317553745e-304
3409,17373210.0,215028220170.0,-2779.5,2.0830673923487324e-295,8.389055996384975e-305
3410,17374225.0,215040782825.0,-2778.5,2.5266141513492806e-294,1.0175334544999371e-303
3411,17383813.0,215159453501.0,-2777.5,1.9929656533414613e-295,8.026192780014719e-305
3412,17384402.0,215166743554.0,-2776.5,1.3803059328342368e-294,5.5588522028721085e-304
3413,17387579.0,215206065283.0,-2775.5,3.0348040853221257e-295,1.2221948028824507e-304
3414,17388123.0,215212798371.0,-2774.5,5.598018935557032e-294,2.2544683139732665e-303
3415,17395938.0,215309524626.0,-2773.5,6.636136899897328e-294,2.672545509444336e-303
3416,17403153.0,215398824681.0,-2772.5,1.346702747242446e-293,5.423523405243244e-303
3417,17414556.0,215539959612.0,-2771.5,3.0195423550562215e-293,1.2160485058268363e-302
